72276	9.363023	0.744400	1
9538	11.177874	1.123313	2
58009	3.168369	0.123142	1
10001	0.950871	1.119188	2
31698	10.166237	0.146181	3
47929	10.253679	1.544811	3
23669	1.653350	1.519191	1
60729	6.105825	0.468289	1
55044	1.116984	1.354146	1
17487	1.051189	1.316804	2
26207	0.000000	0.028152	1
78856	14.596345	1.074800	1
32559	11.622077	0.708696	3
5536	2.559963	1.489254	2
13619	1.879252	0.799307	2
16596	2.035404	1.241520	2
13443	6.504401	0.857003	2
6086	0.233247	1.386100	2
35036	8.380453	0.732004	3
9785	0.829594	1.580988	2
66031	10.586256	0.058475	1
24472	9.765767	1.661595	3
22622	7.685527	0.783314	3
58110	1.737343	0.212945	1
17346	3.686213	0.862895	2
24512	11.319958	1.314042	3
17518	9.491251	0.478367	2
52315	2.564123	0.686799	1
29822	7.865555	0.924282	3
8237	1.238188	1.287441	2
23318	7.044574	1.280768	3
4480	2.815911	0.269457	2
34976	14.095307	0.246376	3
17314	3.638568	0.769767	2
12878	3.260160	0.990433	2
44696	8.969586	0.423286	3
64424	5.325431	1.605379	1
13780	2.851407	1.183372	2
9118	0.000000	1.304681	2
24854	8.958662	1.626272	3
32958	8.708136	0.847708	3
27779	13.252381	0.649577	3
27851	11.846663	0.060388	3
52899	9.751988	0.560461	3
66852	10.890789	1.508817	1
2955	0.000000	0.011386	2
67187	12.053706	0.423795	1
38275	8.003765	1.453467	3
52434	13.363786	0.811634	3
71124	8.593821	0.692135	1
36290	10.846491	0.948692	3
35547	4.864244	0.571032	1
12172	1.499594	0.122140	2
5136	2.229883	1.137247	2
11395	0.000000	1.484148	2
40384	10.159846	0.642268	3
44450	0.000000	1.056962	1
60374	4.520242	1.090444	1
28603	7.315910	0.839213	3
64225	6.308705	1.624983	1
41427	3.823346	0.600686	1
31395	9.912358	1.135906	3
31627	9.835305	1.433917	3
59593	9.800428	1.640936	3
36523	11.036076	0.170711	3
52634	3.847006	0.089646	1
13971	0.945300	0.136995	2
